lepton pT,lepton eta,lepton phi,missing energy magnitude,missing energy phi,jet 1 pt,jet 1 eta,jet 1 phi,jet 1 b-tag,jet 2 pt,jet 2 eta,jet 2 phi,jet 2 b-tag,jet 3 pt,jet 3 eta,jet 3 phi,jet 3 b-tag,jet 4 pt,jet 4 eta,jet 4 phi,jet 4 b-tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,class
8.683781623840332031e-01,5.609518289566040039e-01,-4.446848332881927490e-01,9.889830946922302246e-01,-1.007267713546752930e+00,1.007221341133117676e+00,4.406268596649169922e-01,1.276332855224609375e+00,2.173076152801513672e+00,7.492517232894897461e-01,6.392241120338439941e-01,5.053494572639465332e-01,0.000000000000000000e+00,8.939126133918762207e-01,-1.332431197166442871e+00,-6.459117531776428223e-01,2.548224449157714844e+00,5.481529235839843750e-01,1.598559975624084473e+00,7.833744287490844727e-01,0.000000000000000000e+00,8.074119687080383301e-01,8.762396574020385742e-01,9.835035800933837891e-01,8.034897446632385254e-01,1.752321720123291016e+00,1.035951137542724609e+00,9.175629615783691406e-01,1.000000000000000000e+00
6.765846610069274902e-01,-1.135701656341552734e+00,7.944231033325195312e-01,1.099869132041931152e+00,1.565105676651000977e+00,1.191351890563964844e+00,-1.624002456665039062e+00,-7.378180623054504395e-01,2.173076152801513672e+00,8.997063636779785156e-01,-1.398175209760665894e-01,5.347554683685302734e-01,1.107436060905456543e+00,8.529928326606750488e-01,-7.708077430725097656e-01,-8.123323917388916016e-01,0.000000000000000000e+00,9.962654709815979004e-01,-1.579493522644042969e+00,1.043628096580505371e+00,0.000000000000000000e+00,8.042441606521606445e-01,8.444513082504272461e-01,9.933698773384094238e-01,7.573580741882324219e-01,1.867500901222229004e+00,1.132790565490722656e+00,9.038995504379272461e-01,1.000000000000000000e+00
9.364575147628784180e-01,-6.165764331817626953e-01,5.791369080543518066e-01,3.598708808422088623e-01,-2.777549922466278076e-01,4.505243003368377686e-01,1.538791894912719727e+00,7.530025839805603027e-01,2.173076152801513672e+00,8.176173567771911621e-01,-5.283670425415039062e-01,-1.461627721786499023e+00,2.214872121810913086e+00,1.161559462547302246e+00,6.136805415153503418e-01,-5.760151743888854980e-01,0.000000000000000000e+00,8.180914521217346191e-01,1.040568351745605469e+00,-1.691638946533203125e+00,0.000000000000000000e+00,9.602882266044616699e-01,1.004472851753234863e+00,9.898756146430969238e-01,8.452823162078857422e-01,1.382734060287475586e+00,8.498360514640808105e-01,7.916712164878845215e-01,0.000000000000000000e+00
5.413408875465393066e-01,1.226172566413879395e+00,3.438757359981536865e-01,1.917438805103302002e-01,-1.590539932250976562e+00,3.735742270946502686e-01,-9.546070694923400879e-01,1.175436496734619141e+00,0.000000000000000000e+00,4.020098745822906494e-01,-1.034452676773071289e+00,-1.220831632614135742e+00,0.000000000000000000e+00,8.473729491233825684e-01,-1.008647158741950989e-01,-1.041992783546447754e+00,2.548224449157714844e+00,1.223851084709167480e+00,-7.225183844566345215e-01,3.904966413974761963e-01,1.550980687141418457e+00,8.996330499649047852e-01,8.507399559020996094e-01,9.825664758682250977e-01,6.595826148986816406e-01,8.066014647483825684e-01,5.891476869583129883e-01,5.727108716964721680e-01,0.000000000000000000e+00
2.072943925857543945e+00,8.078525215387344360e-02,-4.507888555526733398e-01,1.291982412338256836e+00,1.553980410099029541e-01,1.192359566688537598e+00,5.475716590881347656e-01,1.603414297103881836e+00,1.086538076400756836e+00,7.345210313796997070e-01,2.856441140174865723e-01,7.467004656791687012e-01,0.000000000000000000e+00,7.188181281089782715e-01,1.330046176910400391e+00,1.294103026390075684e+00,0.000000000000000000e+00,1.044460058212280273e+00,-6.908711194992065430e-01,-1.152264356613159180e+00,3.101961374282836914e+00,8.670521974563598633e-01,9.220356345176696777e-01,1.179175376892089844e+00,9.496920108795166016e-01,1.140326976776123047e+00,1.157471776008605957e+00,1.036095023155212402e+00,0.000000000000000000e+00
5.697072744369506836e-01,-9.077930450439453125e-01,1.641006618738174438e-01,1.488328695297241211e+00,-6.167268753051757812e-01,1.541383028030395508e+00,-1.170477151870727539e+00,7.491219043731689453e-01,0.000000000000000000e+00,1.688365936279296875e+00,3.176994621753692627e-01,-3.203399777412414551e-01,0.000000000000000000e+00,1.232159376144409180e+00,-3.441655635833740234e-02,1.294103026390075684e+00,0.000000000000000000e+00,2.079914093017578125e+00,-4.834981262683868408e-01,-1.397535562515258789e+00,3.101961374282836914e+00,7.956622242927551270e-01,9.218965768814086914e-01,9.889826774597167969e-01,6.077645421028137207e-01,5.897182226181030273e-01,6.274099349975585938e-01,7.206833958625793457e-01,1.000000000000000000e+00
7.124543786048889160e-01,-1.036356925964355469e+00,-1.572165727615356445e+00,1.092007756233215332e+00,1.265097379684448242e+00,1.298807144165039062e+00,5.010308623313903809e-01,-2.250180691480636597e-01,1.086538076400756836e+00,5.794079303741455078e-01,2.934150993824005127e-01,8.748661279678344727e-01,1.107436060905456543e+00,5.437236428260803223e-01,1.200612727552652359e-02,-4.013819247484207153e-02,0.000000000000000000e+00,1.062958955764770508e+00,1.124683499336242676e+00,1.676227927207946777e+00,0.000000000000000000e+00,1.032839059829711914e+00,1.095107555389404297e+00,9.837455153465270996e-01,6.588244438171386719e-01,1.075800538063049316e+00,9.739474058151245117e-01,8.542299270629882812e-01,1.000000000000000000e+00
6.522443890571594238e-01,-1.118170261383056641e+00,2.761826515197753906e-01,8.719981908798217773e-01,-1.329898118972778320e+00,4.344930350780487061e-01,-8.427110910415649414e-01,-1.252832770347595215e+00,0.000000000000000000e+00,6.329168677330017090e-01,-1.079135775566101074e+00,-2.127029597759246826e-01,0.000000000000000000e+00,1.043893218040466309e+00,-7.116415500640869141e-01,1.360671162605285645e+00,2.548224449157714844e+00,1.453384041786193848e+00,4.567592740058898926e-01,3.300112187862396240e-01,3.101961374282836914e+00,9.096472263336181641e-01,1.069858312606811523e+00,1.036688923835754395e+00,7.037265896797180176e-01,1.010847330093383789e+00,7.924367189407348633e-01,7.216649651527404785e-01,0.000000000000000000e+00
1.102080821990966797e+00,8.804135918617248535e-01,-7.787141203880310059e-01,1.550086140632629395e+00,-1.750689595937728882e-01,1.061910867691040039e+00,5.475716590881347656e-01,1.531899929046630859e+00,2.173076152801513672e+00,9.056238532066345215e-01,1.693164587020874023e+00,1.036876440048217773e+00,0.000000000000000000e+00,8.124243021011352539e-01,2.896319627761840820e-01,-6.886264085769653320e-01,0.000000000000000000e+00,1.208759903907775879e+00,1.151333808898925781e+00,3.424310311675071716e-02,0.000000000000000000e+00,9.004198312759399414e-01,1.248706936836242676e+00,9.896152019500732422e-01,6.854891180992126465e-01,2.891416251659393311e-01,8.843387365341186523e-01,7.853264212608337402e-01,1.000000000000000000e+00
7.146505117416381836e-01,8.015221357345581055e-01,1.624360829591751099e-01,4.860228300094604492e-01,-1.230924010276794434e+00,8.261138796806335449e-01,8.416700363159179688e-01,9.304026365280151367e-01,2.173076152801513672e+00,7.010306715965270996e-01,-5.439089536666870117e-01,1.075159668922424316e+00,2.214872121810913086e+00,7.230330109596252441e-01,-2.715098857879638672e+00,-9.892929792404174805e-01,0.000000000000000000e+00,1.218252778053283691e+00,-4.984889626502990723e-01,-8.770279288291931152e-01,0.000000000000000000e+00,1.551272273063659668e+00,1.353655338287353516e+00,9.855706691741943359e-01,8.325929045677185059e-01,8.685602545738220215e-01,1.571506619453430176e+00,1.578716397285461426e+00,1.000000000000000000e+00
7.448469996452331543e-01,7.771729230880737305e-01,7.733383774757385254e-01,1.412205696105957031e+00,1.671561241149902344e+00,1.256942629814147949e+00,1.110022425651550293e+00,-4.456594288349151611e-01,2.173076152801513672e+00,3.016647696495056152e-01,1.021945476531982422e+00,-1.178664565086364746e+00,2.214872121810913086e+00,4.675040245056152344e-01,1.267238974571228027e+00,4.925105273723602295e-01,0.000000000000000000e+00,5.386599898338317871e-01,-2.902832031250000000e-01,1.327188253402709961e+00,0.000000000000000000e+00,6.633719205856323242e-01,9.924965500831604004e-01,1.028801321983337402e+00,5.904389023780822754e-01,5.567383170127868652e-01,8.301338553428649902e-01,7.007494568824768066e-01,1.000000000000000000e+00
8.702082037925720215e-01,1.424862265586853027e+00,-1.683692932128906250e+00,1.384472489356994629e+00,-1.118535280227661133e+00,2.673098742961883545e-01,2.001229047775268555e+00,1.892028599977493286e-01,0.000000000000000000e+00,4.623176455497741699e-01,-6.400749683380126953e-01,-1.644327789545059204e-01,2.214872121810913086e+00,2.978537678718566895e-01,-1.639185070991516113e+00,9.246492981910705566e-01,0.000000000000000000e+00,1.160808682441711426e+00,1.752649992704391479e-01,7.867038846015930176e-01,1.550980687141418457e+00,1.706057429313659668e+00,1.031965017318725586e+00,9.902772307395935059e-01,1.472016930580139160e+00,5.811639428138732910e-01,1.099477648735046387e+00,1.084818243980407715e+00,0.000000000000000000e+00
9.778175950050354004e-01,-1.957731366157531738e+00,-3.065243661403656006e-01,1.390342831611633301e+00,1.387661993503570557e-01,5.430475473403930664e-01,-1.196223020553588867e+00,-1.294410943984985352e+00,2.173076152801513672e+00,5.403777956962585449e-01,-2.419631481170654297e+00,3.050559163093566895e-01,0.000000000000000000e+00,9.862894415855407715e-01,-9.346525073051452637e-01,1.651352524757385254e+00,0.000000000000000000e+00,1.397400498390197754e+00,-1.138930082321166992e+00,1.222309827804565430e+00,0.000000000000000000e+00,1.068535208702087402e+00,9.903206229209899902e-01,9.888082146644592285e-01,5.669504404067993164e-01,4.833090901374816895e-01,6.210893988609313965e-01,6.623558998107910156e-01,1.000000000000000000e+00
1.374215245246887207e+00,4.372578263282775879e-01,-2.121979445219039917e-01,7.001689672470092773e-01,-1.292174458503723145e+00,9.266986250877380371e-01,9.305617213249206543e-02,1.349510431289672852e+00,2.173076152801513672e+00,7.550432682037353516e-01,-1.660017251968383789e+00,-1.158690690994262695e+00,0.000000000000000000e+00,1.700365781784057617e+00,-1.227106824517250061e-01,6.622594594955444336e-01,2.548224449157714844e+00,9.955352544784545898e-01,9.206417798995971680e-01,-8.037795424461364746e-01,0.000000000000000000e+00,3.325349092483520508e-01,1.052934527397155762e+00,1.122634530067443848e+00,1.051596522331237793e+00,9.268213510513305664e-01,9.159204959869384766e-01,8.258395195007324219e-01,1.000000000000000000e+00
1.061452746391296387e+00,-6.545611619949340820e-01,-1.371305942535400391e+00,8.228797912597656250e-01,2.080336660146713257e-01,1.341312885284423828e+00,3.138774335384368896e-01,-7.078817486763000488e-01,2.173076152801513672e+00,1.327652335166931152e+00,-1.403574705123901367e+00,9.769548177719116211e-01,0.000000000000000000e+00,1.107468128204345703e+00,-6.652188897132873535e-01,4.708758294582366943e-01,0.000000000000000000e+00,9.400383830070495605e-01,-4.718385934829711914e-01,1.452043414115905762e+00,0.000000000000000000e+00,8.944378495216369629e-01,9.213845133781433105e-01,1.280855536460876465e+00,1.178167819976806641e+00,8.610544204711914062e-01,1.285741329193115234e+00,1.058369398117065430e+00,1.000000000000000000e+00
1.868705868721008301e+00,2.434380501508712769e-01,1.507419943809509277e+00,7.260329723358154297e-01,-1.458454012870788574e+00,2.430248022079467773e+00,1.446700453758239746e+00,-2.466387152671813965e-01,0.000000000000000000e+00,1.000555157661437988e+00,-3.175789117813110352e-01,1.247156858444213867e+00,2.214872121810913086e+00,9.915580749511718750e-01,-2.494818687438964844e+00,-1.064182162284851074e+00,0.000000000000000000e+00,2.499304533004760742e+00,-7.374913990497589111e-02,6.185654997825622559e-01,3.101961374282836914e+00,9.056687355041503906e-01,1.457251548767089844e+00,9.865949749946594238e-01,1.099628686904907227e+00,7.847610712051391602e-01,1.266470551490783691e+00,1.210758805274963379e+00,1.000000000000000000e+00
4.042671024799346924e-01,3.778457343578338623e-01,1.219312027096748352e-01,1.141389012336730957e+00,-1.395716190338134766e+00,2.686656475067138672e+00,-7.070496082305908203e-01,1.457059264183044434e+00,2.173076152801513672e+00,1.580340623855590820e+00,-2.524968683719635010e-01,-3.131271898746490479e-01,2.214872121810913086e+00,1.507182359695434570e+00,1.918067097663879395e+00,-1.860334128141403198e-01,0.000000000000000000e+00,6.937103867530822754e-01,1.612717866897583008e+00,-4.314307868480682373e-01,0.000000000000000000e+00,8.963695168495178223e-01,9.583930969238281250e-01,9.875739216804504395e-01,1.286803841590881348e+00,3.109283208847045898e+00,1.468310952186584473e+00,1.155884265899658203e+00,1.000000000000000000e+00
1.328096985816955566e+00,7.012034058570861816e-01,7.766675949096679688e-01,8.361081480979919434e-01,-2.701974809169769287e-01,1.104874610900878906e+00,5.938835814595222473e-02,-7.993537187576293945e-01,2.173076152801513672e+00,2.414829134941101074e-01,-1.496826529502868652e+00,8.449052572250366211e-01,0.000000000000000000e+00,3.148890733718872070e-01,-6.042321920394897461e-01,1.663002014160156250e+00,0.000000000000000000e+00,8.412151336669921875e-01,6.249895691871643066e-01,1.335511803627014160e+00,3.101961374282836914e+00,3.652514219284057617e-01,9.118735790252685547e-01,1.181242346763610840e+00,6.914110779762268066e-01,1.022295713424682617e+00,8.443869948387145996e-01,7.869512438774108887e-01,0.000000000000000000e+00
5.318244099617004395e-01,-7.412443757057189941e-01,-1.503363013267517090e+00,5.072001814842224121e-01,-1.896600574254989624e-01,7.804018855094909668e-01,2.801334857940673828e+00,1.686570644378662109e+00,0.000000000000000000e+00,1.043110489845275879e+00,-8.732046484947204590e-01,-3.097982108592987061e-01,2.214872121810913086e+00,1.639600872993469238e+00,3.906695544719696045e-01,3.371846079826354980e-01,0.000000000000000000e+00,8.042172193527221680e-01,-2.429806232452392578e+00,1.329407811164855957e+00,0.000000000000000000e+00,3.403665304183959961e+00,2.080914735794067383e+00,9.906542301177978516e-01,7.675577402114868164e-01,1.041297316551208496e+00,1.358759164810180664e+00,1.132485628128051758e+00,1.000000000000000000e+00
2.747698545455932617e+00,2.541517019271850586e-01,-1.466742157936096191e+00,8.568285703659057617e-01,1.383646607398986816e+00,2.272866725921630859e+00,3.792326152324676514e-01,2.834466695785522461e-01,2.173076152801513672e+00,9.031058549880981445e-01,1.037487387657165527e+00,-1.071027517318725586e+00,2.214872121810913086e+00,7.504299879074096680e-01,2.222735732793807983e-01,1.432786822319030762e+00,0.000000000000000000e+00,1.452653884887695312e+00,-5.359660387039184570e-01,-6.628318428993225098e-01,0.000000000000000000e+00,6.694543361663818359e-01,9.239500761032104492e-01,1.151907682418823242e+00,2.251884937286376953e+00,2.112855195999145508e+00,1.599263429641723633e+00,1.261971116065979004e+00,0.000000000000000000e+00
1.269168019294738770e+00,-7.168951630592346191e-01,-1.495040059089660645e+00,1.404828667640686035e+00,-4.654923379421234131e-01,1.195840597152709961e+00,-1.109311953186988831e-01,1.002471446990966797e+00,2.173076152801513672e+00,1.164733290672302246e+00,2.642739117145538330e-01,-7.758579850196838379e-01,1.107436060905456543e+00,1.452212929725646973e+00,4.750582575798034668e-02,4.869631528854370117e-01,0.000000000000000000e+00,4.860840737819671631e-01,-3.002770543098449707e-01,-2.460901439189910889e-01,0.000000000000000000e+00,7.298300862312316895e-01,9.105156660079956055e-01,1.481300115585327148e+00,1.048855781555175781e+00,1.767681121826171875e+00,1.197551369667053223e+00,9.525367617607116699e-01,0.000000000000000000e+00
5.201118588447570801e-01,6.943855881690979004e-01,1.433623313903808594e+00,9.386088848114013672e-01,-2.224109470844268799e-01,7.826920747756958008e-01,-1.386576294898986816e-01,3.466454744338989258e-01,1.086538076400756836e+00,1.259916305541992188e+00,1.500832557678222656e+00,1.229957222938537598e+00,0.000000000000000000e+00,1.009295821189880371e+00,7.320128679275512695e-01,-1.186223983764648438e+00,0.000000000000000000e+00,4.305872619152069092e-01,-7.041784375905990601e-02,9.139904379844665527e-02,1.550980687141418457e+00,8.003739714622497559e-01,9.831303358078002930e-01,9.881781339645385742e-01,5.259724259376525879e-01,1.413658261299133301e-01,5.680742859840393066e-01,5.641076564788818359e-01,1.000000000000000000e+00
1.425640821456909180e+00,9.778105020523071289e-01,1.137882232666015625e+00,1.606081485748291016e+00,-4.079987704753875732e-01,9.768077135086059570e-01,9.050446748733520508e-01,-1.608741641044616699e+00,0.000000000000000000e+00,1.191676616668701172e+00,1.790302038192749023e+00,-4.418476819992065430e-01,0.000000000000000000e+00,1.594992995262145996e+00,-1.017749682068824768e-01,2.428796142339706421e-01,0.000000000000000000e+00,7.871787548065185547e-01,1.044732451438903809e+00,-1.095108389854431152e+00,3.101961374282836914e+00,2.275400876998901367e+00,1.217347025871276855e+00,2.062957763671875000e+00,1.027237176895141602e+00,4.081787467002868652e-01,7.852030396461486816e-01,8.908579349517822266e-01,0.000000000000000000e+00
2.422491312026977539e+00,6.320515871047973633e-01,9.786370992660522461e-01,5.397436022758483887e-01,1.092557311058044434e+00,1.084995865821838379e+00,-1.436087787151336670e-01,-5.265982151031494141e-01,0.000000000000000000e+00,6.840337514877319336e-01,-1.383175730705261230e+00,1.295981884002685547e+00,1.107436060905456543e+00,1.829447388648986816e+00,-1.093035817146301270e+00,-5.793434977531433105e-01,1.274112224578857422e+00,8.370772004127502441e-01,1.398682355880737305e+00,7.534091472625732422e-01,0.000000000000000000e+00,9.567965865135192871e-01,9.717885255813598633e-01,9.765175580978393555e-01,1.554428935050964355e+00,1.187771797180175781e+00,1.637382864952087402e+00,1.422273516654968262e+00,0.000000000000000000e+00
